Name	YPS606_MSN24_ETOH_REP1_R1.fastq.gz_quant	YPS606_MSN24_ETOH_REP2_R1.fastq.gz_quant	YPS606_MSN24_ETOH_REP3_R1.fastq.gz_quant	YPS606_MSN24_ETOH_REP4_R1.fastq.gz_quant	YPS606_MSN24_MOCK_REP1_R1.fastq.gz_quant	YPS606_MSN24_MOCK_REP2_R1.fastq.gz_quant	YPS606_MSN24_MOCK_REP3_R1.fastq.gz_quant	YPS606_MSN24_MOCK_REP4_R1.fastq.gz_quant	YPS606_WT_ETOH_REP1_R1.fastq.gz_quant	YPS606_WT_ETOH_REP2_R1.fastq.gz_quant	YPS606_WT_ETOH_REP3_R1.fastq.gz_quant	YPS606_WT_ETOH_REP4_R1.fastq.gz_quant	YPS606_WT_MOCK_REP1_R1.fastq.gz_quant	YPS606_WT_MOCK_REP2_R1.fastq.gz_quant	YPS606_WT_MOCK_REP3_R1.fastq.gz_quant	YPS606_WT_MOCK_REP4_R1.fastq.gz_quant
YIL170W	0	0	0	2.30625	0	0	0	0	0	0	0	2.59404	1.57533	0	0	0
YIL175W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL276W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YFL056C	13.3479	26.1911	15.2938	6.61971	0	7.04272	17.8296	12.5352	0	10.0661	3.37729	13.1152	0	0	4.09568	2.65379
YCL074W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAR061W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3756	0
YCL075W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL275W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR232C	0	0	0	45.9377	0	0	0	16.6565	27.7849	0	0	0	0	15.2979	0	0
YGR014W	13.3929	14.5998	20.231	24.0086	19.8814	22.5011	17.0379	20.9625	12.4885	25.6511	15.4173	19.0621	15.9172	14.273	18.5906	14.0432
YPR031W	2.34473	1.27801	1.3282	0	5.04099	6.08276	3.915	3.66995	0	2.94708	3.86467	0	6.20665	5.70379	3.5973	4.96444
YIL003W	3.70445	0	4.19687	4.10163	0	3.84407	24.7413	0	9.672	4.65611	0	0	2.80169	3.60458	8.5251	12.5493
YBR140C	12.965	16.6772	10.5756	12.0582	4.73853	6.45773	4.546	6.0878	9.13961	11.4069	13.9613	12.5941	6.4716	4.54155	4.37601	3.95286
YGR242W	0	0	89.0187	0	0	0	0	0	51.2875	0	43.1696	0	0	38.2278	30.1373	0
YKL029C	43.8978	36.2525	30.1412	15.7833	72.8054	78.527	79.6923	60.35	12.1559	18.3916	30.6956	19.8798	78.4728	66.013	61.1663	61.9023
YLR154C-G	7234.87	3943.4	10245.7	8511.22	6805.06	3753.78	9437.56	9554.59	5903.01	5683.42	13912.2	5631.36	4445.81	14959.6	7284.24	4212.51
YPL028W	474.671	571.343	495.754	533.774	358.772	336.07	373.576	309.563	348.56	348.023	296.105	230.916	364.605	279.049	328.089	328.721
YDL235C	156.695	150.719	104.426	71.4393	108.992	95.6478	76.9514	64.9213	108.296	92.6821	60.7697	137.75	104.567	143.502	35.3534	70.2566
YER091C	132.22	182.653	91.6855	106.011	11.0275	14.1935	9.5159	16.0565	35.712	15.7591	25.0495	24.1319	14.655	13.3092	14.8643	2.896
YDR356W	6.33984	0	6.15649	1.0028	3.89434	4.69914	2.26835	4.96154	2.36468	1.13836	0	2.25586	1.36996	1.76255	3.4738	3.8352
YDR337W	15.3271	25.0623	21.7056	12.7278	37.0711	19.881	19.1938	5.99746	20.0089	19.2645	8.42089	14.3161	28.9799	26.0993	14.6968	6.49033
YKL008C	27.8993	38.0165	47.4117	18.0195	27.4914	36.1885	27.1737	29.1118	48.5617	32.1442	48.5393	20.268	40.4423	40.7207	21.4016	29.5352
YDL200C	7.38553	24.1531	8.36726	8.17737	7.93917	0	0	5.77989	0	0	0	0	5.58571	7.18642	11.3309	0
YJR134C	9.99451	5.44755	7.0769	5.53304	6.71482	6.482	4.17196	1.95542	1.63092	7.85128	4.11833	7.77936	2.83458	4.86253	5.75012	4.23222
YMR135C	4.18822	18.2624	4.74494	16.2304	2.25109	0	1.74827	1.63884	16.4026	15.7924	9.20423	13.0398	1.58378	0	0	1.77352
YGR012W	27.6323	43.8142	45.5352	16.6882	10.8014	13.0335	12.583	13.7613	19.6761	41.0457	35.8837	37.5412	15.1989	12.2215	19.2699	8.50985
YCR024C-A	2833.36	617.735	3209.99	1254.86	5482.37	4704.25	8042.49	4878.24	0	2848.99	1245.35	6351.51	5571.5	4962.56	9128.64	5759.05
YBL101C	15.0851	11.5111	13.6723	11.6917	2.43239	4.69611	5.03754	1.18056	5.9079	16.1164	14.0895	10.3327	3.42269	2.20177	2.89297	1.91636
YLL040C	9.43113	10.0031	11.8399	8.1845	1.91802	1.58701	1.2768	3.39116	10.9809	13.1354	14.2843	13.0151	2.12056	2.48023	2.34637	1.07937
YGL118C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR216C	530.984	418.486	370.604	409.119	69.7434	78.7669	72.9379	65.7411	504.686	669.404	481.414	446.291	51.3687	73.6566	64.2893	43.5025
YJL210W	33.0914	13.5274	42.1763	13.7833	26.679	17.1693	6.90659	22.66	32.3995	10.3981	13.6356	25.7571	18.7703	16.0996	6.38322	17.5159
YPR096C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML116W-A	216.981	47.239	98.1889	95.9606	46.7226	89.9349	72.3552	0	282.855	218.275	142.85	0	0	84.3318	66.794	0
YBL058W	71.0153	39.9558	46.7159	35.51	19.7003	21.3944	24.8624	21.5134	53.8301	66.2242	65.4473	42.7941	12.1279	22.2906	10.5438	17.461
YJR127C	6.01391	7.86697	6.13198	7.32456	1.93942	4.99245	3.5145	2.35323	14.1316	18.1412	13.2165	13.4813	3.63867	4.09624	4.15196	2.54662
YKL128C	77.0619	80.0055	78.9906	105.639	23.6682	30.4634	21.4451	43.0774	57.4863	78.4094	52.4194	59.4109	41.6302	64.2723	16.8898	46.6175
YLR100W	67.6582	74.7924	46.7682	65.2954	63.3933	54.1887	66.465	62.3049	69.2876	29.6489	35.6403	40.3939	78.0522	103.289	56.2739	87.4011
YOR292C	20.6578	7.5064	15.6025	22.8726	7.4021	7.14545	5.74872	5.3889	58.4303	21.6372	41.6153	30.0146	15.6236	3.35014	7.92333	11.6635
YNL219C	100.715	97.1915	97.268	109.685	63.8941	54.8255	55.1358	54.269	60.3511	105.836	88.8974	82.2483	57.4406	64.2622	53.1947	62.9237
YDR540C	16.1463	26.4018	45.7314	0	0	0	6.73988	6.31802	0	10.1471	0	0	0	7.8555	0	20.5117
YER087W	11.0658	5.16984	10.7458	5.25097	0	4.92124	5.27904	2.47431	4.12742	0	1.73706	1.96874	3.58677	4.61464	2.42533	2.67765
YFL009W	17.9232	21.9805	34.2657	33.4881	6.02085	11.6242	10.2872	14.0266	18.9172	26.7514	20.9253	18.136	9.31931	8.71998	4.29654	5.69224
YLL004W	8.77407	3.18823	1.65673	6.47652	4.71589	9.10476	2.44168	4.5777	3.81806	5.51404	6.42744	0	4.42391	8.53752	4.48708	1.23847
YKL057C	40.0557	32.0804	41.6756	37.1094	22.8473	32.2344	24.5686	14.7141	24.5447	42.126	30.5404	27.4874	27.8213	34.2032	21.3207	23.5388
YGL157W	53.0754	28.929	33.4058	45.7068	19.018	18.3586	19.6933	32.3062	42.3424	29.6489	29.1603	25.7052	15.6104	14.3457	6.78572	24.9722
YLR037C	0	0	0	0	0	0	15.6365	0	12.2254	0	0	0	0	0	0	15.8624
YMR307W	329.08	342.67	294.92	306.354	563.181	698.255	657.445	598.356	185.946	214.012	250.062	205.934	766.465	708.918	693.157	654.461
YIL116W	113.451	92.7553	52.5811	79.9365	16.6303	18.7293	6.45781	24.2144	53.8564	81.0203	107.663	89.9115	13.6505	15.0535	9.88961	10.9185
YAL040C	45.4757	52.9923	42.6377	53.8239	47.199	63.4619	28.8014	42.9524	88.0262	120.229	96.4934	123.034	41.5093	51.8789	40.8991	43.826
YBR051W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL259C	29.8117	19.4988	29.2712	19.8048	10.6822	8.24942	8.29612	10.8876	10.3781	22.4821	19.6547	27.2264	15.0311	21.2725	15.2458	10.0991
YDR461C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIR005W	11.8843	0	13.4641	0	0	0	0	0	15.5145	0	0	0	0	0	0	0
YDL080C	11.8542	14.5377	10.0725	8.20325	1.59286	3.07526	1.23707	4.63854	5.8032	9.31221	13.0257	11.0723	2.24135	7.20916	4.54672	3.7648
YEL044W	18.6551	20.3361	0	41.3104	30.0803	67.7537	31.1484	7.2997	0	0	10.2493	23.2327	14.1089	54.4564	42.9312	23.6988
YLR286C	172.459	219.923	199.07	198.155	136.417	101.298	111.379	98.0412	172.039	204.493	169.837	170.201	127.971	115.567	113.573	104.72
YJL209W	5.46056	7.44075	10.8262	7.55751	8.80484	8.49954	4.55875	7.47847	7.12852	3.43167	7.50024	8.50059	9.29214	6.64168	4.18881	2.3123
YOR371C	14.3691	9.39836	7.59696	6.3639	9.26777	7.95238	7.19766	5.99746	6.25277	4.81613	9.47351	11.93	2.89799	0.932117	2.93937	3.24517
YLR071C	24.9813	15.3182	14.151	10.3724	10.0702	8.91096	13.6865	9.77512	8.15299	14.7182	17.1563	11.6667	8.8563	13.6731	10.1805	7.93383
YBL050W	74.4424	77.0928	96.9884	49.4543	20.0057	11.5872	24.8593	32.0421	63.1679	51.4614	49.0795	32.4482	30.9656	28.9742	19.9868	28.3707
YHL001W	832.312	1101.21	1501.64	1021.86	1331.93	1209.03	1241.01	1133.88	293.951	668.956	594.961	755.486	1264.91	1463.81	1169.57	1355.7
YKL145W	115.641	88.4637	98.8338	74.1278	41.4364	37.8944	44.037	23.8157	71.9088	84.1488	62.4197	75.7982	32.6856	25.6631	12.4503	25.7729
YIL015W	0	1.68572	0	0	0	0	0	0	0	0	0	1.92583	0	0	0	0
YIL047C	5.7126	12.1647	10.502	2.10836	31.8659	25.6876	23.5085	35.7653	5.28151	5.9817	7.83778	11.8573	28.1128	26.493	23.3715	33.9141
YOR061W	33.4459	46.4032	41.3365	33.6653	26.1477	44.1719	25.384	19.0361	43.6622	57.3245	36.7512	45.4395	45.9914	47.337	23.3241	23.1755
YJL128C	19.9876	26.1464	19.6252	17.7045	20.0535	5.53091	12.2369	9.38533	15.6558	35.1712	21.9629	33.1896	9.07002	11.6692	9.19954	12.4136
YPL228W	28.429	7.29193	18.9459	14.8127	1.79765	0	15.3573	2.61746	13.0987	16.8152	14.7005	14.5785	8.85335	14.6449	6.41412	11.3303
YML036W	39.5475	34.4889	17.9218	43.7876	17.0048	24.6228	39.6196	12.3799	30.9766	9.94141	26.0735	19.7007	29.91	30.7851	6.06741	20.0959
YKL114C	8.2244	11.954	9.31764	6.07079	20.6288	17.0688	16.021	4.29092	7.15773	10.3372	21.0867	10.2425	14.5137	21.3405	21.0299	9.2871
YCR105W	0	0	3.17275	0	0	0	0	2.19166	0	0	0	0	0	0	0	0
YDR248C	7.05185	15.3746	31.9569	0	7.58047	0	0	11.0375	9.20588	0	0	0	0	0	5.4095	5.97228
YPL199C	29.6983	0	0	10.9608	47.8868	25.6813	20.6614	34.8626	12.9233	12.4425	10.8777	12.3286	33.6914	9.63254	22.7817	58.6874
YNL136W	9.10978	0	5.16036	2.52162	7.3445	4.72656	1.90133	3.56464	2.97311	0	0	5.67257	0	4.43209	3.49407	1.92879
YLL045C	1175.49	1318.01	1091.2	951.897	1788.46	1751.25	1579.33	1692.97	772.296	847.618	750.458	761.347	1495.79	2012.33	1605.31	1727.63
YOR316C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL264C	34.987	31.783	56.1534	41.9663	18.8048	21.1783	9.73631	18.2538	53.2864	58.6333	48.0557	36.3101	6.6152	28.3698	8.94622	17.2846
YBR028C	8.81481	11.5309	9.98653	9.75989	13.2658	9.14704	7.35905	5.51875	4.60294	8.86343	11.6231	2.19556	9.33335	6.86173	4.05713	14.9307
YBR063C	7.27838	2.64474	8.24587	5.37249	5.58835	7.5527	2.02546	7.59471	0	3.04939	7.99767	9.06436	11.0093	9.44288	3.72218	8.21884
YPR060C	35.9495	53.8847	15.2731	24.8774	28.9833	41.9675	26.2609	24.6172	17.599	28.2405	14.8133	22.3854	37.3846	21.8627	24.1299	53.2805
YKR067W	30.7122	25.7535	29.4416	27.4656	3.80936	2.45152	3.94463	5.54659	26.2149	37.1173	46.727	42.6616	6.25363	5.74696	5.43679	6.00241
YMR093W	27.1813	15.8029	18.4766	16.0509	23.3751	26.3253	22.6923	26.9445	18.9248	13.6656	19.9116	24.8241	38.3736	22.922	33.3614	41.4361
YIL058W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YHR136C	23.7687	25.9104	26.9281	13.1585	0	12.3322	0	0	31.029	59.7494	65.294	14.8005	0	0	0	0
YBR078W	745.136	755.837	670.757	680.46	701.776	782.564	749.876	657.134	514.29	565.896	561.516	566.319	694.647	775.428	752.919	589.119
YCL054W	7.20057	3.36403	4.66155	6.83364	30.9614	21.3484	23.1868	17.7104	0	1.29291	2.26062	0	21.7833	14.0129	18.938	17.4235
YCR016W	3.75797	0	0	20.8044	36.357	19.498	12.5494	20.5868	0	0	0	0	22.7373	29.2532	14.4138	9.54797
YPL025C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR211C	16.1463	14.081	0	7.15097	0	10.0529	2.69595	2.52721	4.21566	4.05884	31.9355	4.02166	2.4423	6.2844	9.90871	5.46978
YOR076C	8.2189	7.67957	11.9718	7.80008	5.04858	6.09191	1.96045	5.51321	4.59832	5.90303	3.87049	4.38671	4.43999	10.2823	2.70204	3.97752
YLR067C	3.53658	5.78288	5.00835	7.8315	6.65295	2.7524	6.64316	4.15157	1.15421	5.55638	0.971519	5.50548	5.34945	5.16185	4.06938	3.74395
YOL140W	4.58163	0	2.59533	0	14.7752	14.2629	7.64996	8.96392	5.98112	0	5.03441	2.85294	13.8604	11.1453	14.0583	17.461
YHR219W	0	0	0	0	0	0	0	0	0	0	0	0	1.64419	0	0	0
YOR266W	4.58163	4.99448	7.78598	5.07285	2.46254	0	0	7.17113	0	14.3966	12.586	11.4118	1.73255	13.3743	0	3.88023
YGR249W	0	0	0	0	0	2.16722	0	0	0	2.62503	0	2.60098	0	2.0322	1.6021	1.76877
YLR456W	6.41428	20.9768	14.5338	0	0	0	0	5.01979	8.37357	0	7.04817	7.98823	4.85115	0	4.92042	0
YKR023W	6.97309	1.90036	5.925	3.86035	1.87395	0	2.91074	0	2.27576	4.38222	1.91555	4.34207	5.27377	1.69627	1.33727	2.95279
YFR035C	0	0	0	0	0	0	20.5729	0	0	0	0	0	0	0	0	20.8701
YGL006W	12.8795	14.8201	12.9703	14.2604	7.69167	6.68248	5.37625	5.59971	17.7478	22.4836	18.0836	15.1488	6.4939	9.74735	8.78217	3.02995
YEL019C	21.1301	0	9.57553	0	0	0	3.52809	6.61453	0	10.6233	0	0	0	8.22417	3.24179	3.57905
YOR223W	3.72212	16.2301	4.21689	4.12119	4.00114	11.5872	0	2.91292	4.85907	32.7482	24.5397	23.1773	2.81506	0	8.56576	3.1523
YNL164C	2.90473	12.6659	3.29085	9.64849	15.6124	9.04263	7.27506	6.8197	7.584	0	0	0	10.9843	16.9585	11.1412	12.3002
YDR293C	55.4727	47.357	48.4599	31.8201	18.6796	13.1772	17.297	15.1683	53.2222	74.7635	60.2203	54.1024	17.1861	18.8595	16.4061	19.245
YHR144C	16.9899	14.8167	11.549	22.5738	21.9162	21.1563	5.67363	13.2963	22.1796	4.27091	3.73379	4.23179	7.70974	13.2255	13.033	17.2667
YPL195W	22.0436	23.0287	23.9332	18.3053	9.87335	5.7186	9.20156	8.62562	10.7914	24.2432	17.1573	8.00703	11.8091	5.36233	11.9777	7.77872
YML124C	88.2259	89.1385	90.2019	76.242	25.4447	51.3579	32.3365	47.1528	89.8927	75.7302	80.3932	50.9176	53.706	58.6274	34.6645	43.7381
YNL184C	0	33.11	0	0	0	0	0	0	0	0	33.3747	75.6522	0	0	0	25.7233
YMR173W	0	7.34087	0	0	0	2.32929	0	0	55.6766	14.4516	61.6631	41.9324	0	0	0	0
YDR366C	31.4257	17.1287	17.8015	34.795	16.8907	0	13.1179	0	0	59.2482	17.2657	19.5685	0	0	0	0
YLR385C	0	0	0	0	0	16.3051	0	0	20.5124	0	0	0	0	30.5785	0	0
YDR430C	12.0504	17.8277	14.6273	9.53025	8.32737	16.9704	9.34167	6.06251	10.1129	19.4735	13.2412	20.367	15.6236	20.9384	12.5453	16.7663
YHR110W	60.1854	52.4869	75.0042	59.9744	32.3485	24.9815	10.0492	42.3908	62.8556	83.2114	112.427	52.4677	18.2074	23.4251	4.61685	45.8745
YOR126C	10.0266	10.9301	5.67971	27.754	32.3347	0	8.37073	3.92339	26.1786	12.6024	11.0175	18.7304	7.58317	14.6344	7.69145	25.4749
YBR073W	0.891212	0.971518	2.01936	1.97353	0.958019	0	0	0.697459	0	0	0	0	0.674027	1.73437	2.05096	0
YPL212C	23.6657	16.5845	13.4057	14.9732	25.4397	19.2953	15.5236	17.1978	6.62026	8.49865	11.1448	6.3156	7.67077	26.3173	22.0442	22.9059
YNL150W	45.7647	16.5189	0	16.4065	0	0	12.7932	0	0	0	48.8465	18.4538	11.2061	0	11.3668	25.0987
YDR016C	120.227	262.12	136.208	66.5584	129.239	124.758	150.557	141.133	156.951	75.5561	0	149.728	181.856	0	138.34	152.732
YOR112W	25.298	22.5634	29.9635	20.3711	4.94443	10.7392	5.76001	13.4987	12.0092	8.67188	15.1626	5.7283	14.7846	5.59453	8.82099	7.79095
YKL215C	12.3188	12.722	13.9563	7.89657	1.39392	2.01838	4.33025	2.53701	7.61761	13.8536	14.2486	9.6894	4.90354	3.78526	1.49207	3.84369
YPL008W	5.01116	3.27762	5.67727	1.10969	0	7.28004	5.857	3.92171	3.92511	1.2597	2.20255	0	6.82193	6.82648	3.07526	1.6976
YMR022W	151.046	72.0372	96.2573	114.978	20.2961	39.1847	23.6439	7.388	49.296	130.521	134.853	117.569	49.9786	27.5576	43.4505	15.9903
YCR027C	12.3222	47.0138	27.9202	13.6433	13.2459	19.1799	20.5744	4.82164	16.0861	15.4877	13.5399	23.0187	18.6386	23.9799	9.45239	20.8715
YBR279W	32.2778	16.4203	9.75155	19.0605	25.4447	11.1648	10.7789	16.8403	8.42744	16.2279	11.8225	8.03962	8.13727	12.563	6.60277	9.11211
YDL183C	0	0	3.72009	0	3.52976	3.40737	0	2.56974	8.57322	0	0	8.17869	7.45022	6.39017	2.51887	0
YNL278W	4.78939	3.48064	3.61735	1.76763	0.858069	4.14158	3.33202	3.74816	7.2944	9.02964	2.63135	2.98231	4.22594	3.10685	1.22465	1.35206
YDR446W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR206W	16.1635	4.06613	11.2689	11.0132	61.4811	47.7375	42.5582	39.8944	4.86939	3.1255	2.73243	6.19374	41.3752	33.875	36.2434	35.8019
YBL059W	7.05185	0	0	7.80791	0	0	5.88724	0	0	8.86343	0	0	0	0	10.819	5.97228
YPL106C	559.744	501.519	486.471	444.301	241.781	244.006	203.778	187.023	517.178	620.014	516.763	482.237	162.376	261.135	191.163	217.545
YML105C	36.8373	31.2329	32.4597	31.7231	30.799	42.473	37.5878	28.8287	32.0596	56.5896	40.4777	35.6817	43.3381	39.8268	25.1182	34.6643
YOR366W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR245C	23.1139	16.2559	13.5155	14.0344	20.839	17.7954	9.33709	14.5878	13.6271	12.183	15.5666	7.42854	6.20298	13.7846	9.72332	8.84049
YJL175W	0	0	0	0	0	0	0	0	0	11.1875	0	0	8.20713	0	0	0
YPR002C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL149C	5.86525	2.13125	4.42993	9.74115	8.40657	7.60789	4.89661	7.2677	5.74263	0	1.61122	6.08706	7.02353	6.65831	6.37395	8.2789
YLR047C	11.635	25.3667	27.8277	24.3334	4.16905	4.02449	6.47564	2.02344	11.8136	24.3732	24.149	11.27	8.79957	5.03168	5.95015	3.28459
YLR143W	9.06443	11.2928	14.6705	8.60252	6.95994	8.06234	7.56745	7.09379	8.4523	0	5.69156	0	5.87612	10.0801	2.98001	1.09668
YLR225C	14.4223	7.86091	8.16968	5.32285	0	4.98861	6.02022	7.52454	15.6897	18.1273	15.8475	17.9612	5.45381	4.67781	1.8439	0
YOR300W	0	85.6543	0	43.4992	0	0	32.7988	0	0	0	43.1696	48.9274	0	0	30.1373	33.2726
YPR029C	56.2141	43.1226	41.2783	32.2732	15.6665	21.6047	11.2981	14.6643	19.0258	36.636	38.8919	28.5218	13.3843	20.2587	9.58268	18.5143
YFR017C	0	0	7.84741	7.66931	0	0	0	0	99.4671	78.3548	91.3343	77.6371	5.23867	0	0	0
YFL004W	61.7486	31.945	41.4997	53.3046	21.3758	26.0648	19.2224	19.6573	30.058	35.5171	21.8503	24.7646	15.0392	33.6062	12.8454	15.0682
YDR369C	2.02265	3.30736	0	2.2395	3.2614	3.14832	0.844304	0	5.28096	1.27113	2.22253	1.25948	0	0.984058	0.77579	1.713
YLR297W	16.723	18.2298	18.9459	18.5159	0	0	0	0	0	42.038	0	20.8264	0	0	0	14.1628
YOL111C	72.2225	78.7304	81.8228	39.9829	45.2879	24.9815	25.1229	18.8404	62.8556	52.9527	39.6799	59.963	45.5185	70.2754	18.4674	30.583
YGL090W	0	0	0	5.10281	4.95416	2.39119	0	0	3.00822	2.89632	0	2.86979	1.74279	4.48444	0	1.95157
YML076C	14.4911	7.89842	20.5216	21.0587	4.86792	1.87965	3.02447	1.41758	10.6411	10.2452	13.9328	15.791	4.10987	2.64382	1.38952	3.8352
YGL010W	17.027	9.28064	28.9355	9.42628	0	0	7.10751	0	77.7981	10.7006	18.7097	53.0128	12.8776	0	0	7.21017
YNL333W	0	0	2.04979	0	0	0	0	0	0	2.27408	0	0	1.36837	0	0	0
YHL031C	62.0876	66.8875	69.139	36.8563	23.8551	40.299	0	13.0253	36.2127	55.785	42.6732	55.274	37.7631	32.39	8.51163	51.6843
YPL060W	7.08028	7.71828	0	7.8394	2.53701	2.44904	0	5.541	3.081	2.96639	5.18666	2.93922	1.78495	2.29647	1.81044	3.99757
YJR132W	28.2853	21.1433	19.2271	13.422	14.7684	17.6108	10.795	12.6491	8.44005	8.12608	13.3202	7.04519	9.77933	16.5136	9.91897	17.7952
YLR016C	6.41428	41.9536	0	7.10199	0	13.3121	0	0	8.37357	8.06208	14.0963	23.9647	4.85115	6.24136	4.92042	27.1616
YML018C	40.1925	60.2445	22.7676	25.0322	83.7105	91.2348	83.8869	53.0795	29.5141	41.0457	30.3631	25.0275	70.2948	65.9963	88.6415	68.0788
YAL027W	0	14.2846	0	4.83624	4.69536	4.53256	0	0	0	5.49003	0	0	0	4.25018	0	0
YOL116W	7.81273	17.0334	14.7521	5.76691	11.1978	2.7024	2.17415	6.11421	3.39973	6.54651	2.8616	12.9731	7.8784	7.6021	9.98862	2.20556
YNL157W	72.8782	99.3065	72.245	30.2595	29.378	18.9062	45.6319	14.2586	47.5697	91.6003	30.0302	56.7257	34.4488	70.9135	20.9644	15.4303
YGR283C	0	13.1555	0	10.0215	35.6751	25.0459	20.1502	18.8889	7.8772	3.79209	0	3.75735	22.8179	38.164	13.8862	10.2206
YLR034C	181.784	161.144	167.474	170.308	34.3579	35.2395	13.3417	29.7033	138.214	140.605	147.067	166.683	33.2378	27.2127	29.1153	33.8361
YKR091W	0	0	21.6083	15.8385	0	0	0	0	6.22475	0	15.7184	11.8766	0	0	0	8.07656
YLR036C	0	0	0	7.16085	0	0	5.39935	15.1842	0	8.12889	7.10658	0	0	18.8792	0	5.47734
YLR292C	141.037	122.996	95.8707	109.311	22.7414	80.4939	52.9852	38.6312	138.088	159.542	69.7387	79.0401	58.6668	68.6173	48.6855	41.8059
YDL198C	86.0477	140.702	125.919	142.91	57.8112	48.3658	56.871	33.6703	51.4853	67.5955	102.431	71.4414	32.5391	41.8639	60.5069	48.5831
YMR283C	12.6846	7.90147	4.10592	10.0318	7.79169	1.88038	4.53846	5.67252	0	2.2776	9.95582	11.2837	5.48195	3.52646	1.39006	3.06934
YDR266C	29.4404	19.8672	25.4124	27.9402	22.6052	26.1857	18.7264	13.1657	21.9618	33.4793	15.4047	33.1727	24.3865	24.5543	20.433	24.9334
YAL012W	297.973	434.006	286.518	299.423	382.218	428.727	436.903	356.647	313.807	314.723	247.628	286.893	433.672	426.381	436.023	441.093
YOL060C	53.8066	45.0143	51.0354	52.6481	13.4512	15.5817	10.4466	11.7513	37.5714	56.6198	45.3743	34.2841	19.8739	13.3934	13.4385	19.0755
YER135C	0	0	0	0	0	0	0	0	0	0	17.9901	0	0	0	0	0
YML062C	2.52014	2.74723	5.71028	11.1614	5.41812	10.4605	2.10394	3.94451	0	3.16756	2.7692	0	7.62398	0	3.86642	0
YLL027W	18.618	0	21.0928	15.4606	5.00341	14.4898	11.6574	14.5704	30.3812	17.5506	5.11448	17.3899	10.5607	18.1161	10.7115	3.94194
YDR421W	0	3.9219	1.01899	0	1.9337	0	1.50178	2.81556	2.34833	1.13049	1.97663	2.24026	1.36048	4.3759	1.37991	0.761735
YER039C-A	0	0	0	0	0	0	0	0	0	0	0	502.431	0	0	0	0
YJL148W	31.0781	16.9392	41.0773	17.205	111.359	64.4988	73.5124	64.8575	6.76184	0	11.3831	12.9013	70.5134	115.921	75.4936	39.4805
YLR421C	233.062	161.676	144.023	129.025	68.3271	76.951	88.4418	74.6155	110.637	199.728	116.406	145.125	40.0604	92.7731	81.2649	71.7754
YLR273C	5.51848	1.50393	6.25203	0	1.48304	0	0	1.07969	0	6.93614	4.54788	5.15445	1.04341	1.34242	1.05831	1.16841
YDL050C	0	0	0	0	0	19.9139	0	16.6823	0	0	0	0	14.6596	0	0	0
YGR065C	4.58462	9.99547	8.65673	13.5364	13.1421	3.17161	2.55165	13.1557	1.99501	5.76239	1.67923	3.8064	16.1811	2.97401	5.86147	7.76552
YDR119W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR429C	114.007	62.1399	83.0324	90.1644	205.714	169.005	156.365	172.07	53.154	35.8237	44.7406	70.991	169.368	253.562	171.787	131.037
YDR220C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR244W	17.2148	4.6915	14.6273	9.53025	0	2.23295	7.1859	3.36806	11.2366	13.5232	11.8225	21.439	3.25491	16.7507	1.65069	7.28969
YDL195W	50.4685	68.5915	50.4941	56.6052	42.9786	38.7679	45.964	28.7247	79.5747	76.6146	82.1037	74.2802	35.1953	40.8169	35.6979	41.6321
YDR007W	27.5437	42.0358	12.482	42.6955	29.6084	22.8654	27.5939	12.9334	21.5743	20.7717	6.05314	34.3024	41.6628	16.0807	16.9031	23.327
YML130C	220.808	180.528	189.459	158.194	20.9435	11.7935	13.5545	26.6829	258.582	320.386	244.413	272.968	27.0144	44.2348	21.1728	9.62522
YLR440C	16.1892	19.0056	14.1086	8.27307	12.0481	7.75357	6.23797	4.87294	9.75432	6.26098	16.4207	13.9582	4.70923	6.05876	1.91059	6.32807
YML116W	13.5821	9.25372	9.6172	5.63936	0	8.80875	5.66951	3.98599	8.86542	12.8034	1.86554	4.22872	5.1361	6.60796	9.11652	4.31355
YHR058C	7.33923	16.0011	8.3148	0	3.94469	19.0396	3.06358	5.74365	4.79052	0	8.06452	0	5.55069	3.57068	14.0749	6.21566
